photo,sadness,neutral,contempt,disgust,anger,surprise,fear,happiness,aluno
14:39:53-aluno25-2017-06-19-13:40:21.png,0.00015469249,0.961923,0.00174333039,3.23790155e-05,0.000286022056,0.00158619764,1.16960764e-05,0.0342627019,aluno25
14:39:54-aluno25-2017-06-19-13:40:22.png,0.0143735884,0.9818777,0.000434801274,0.000207441873,3.06924849e-05,0.00297650043,1.45380609e-05,8.475824e-05,aluno25
14:39:56-aluno25-2017-06-19-13:40:27.png,0.00956970453,0.9873499,0.00135527307,9.88485044e-05,4.99557282e-05,0.00124507351,3.39769067e-05,0.000297262333,aluno25
14:40:00-aluno25-2017-06-19-13:40:41.png,0.000645922555,0.999291241,2.00056147e-05,8.33191336e-07,5.79481743e-08,3.86722422e-05,1.03801176e-06,2.24235123e-06,aluno25
14:41:24-aluno25-2017-06-19-13:42:52.png,0.021298755,0.8589135,0.002478958,0.001119247,0.0004713017,0.10712225,0.007369257,0.00122674264,aluno25
14:46:26-aluno25-2017-06-19-13:51:37.png,0.0147933811,0.9453995,0.000103294427,9.246082e-06,7.29709e-05,0.0391521752,0.000451043335,1.83589091e-05,aluno25
14:46:40-aluno25-2017-06-19-13:51:50.png,0.132707253,0.7972556,0.0008858116,0.000313816185,0.000173079476,0.06697932,0.001483526,0.000201597664,aluno25
14:46:54-aluno25-2017-06-19-13:52:10.png,0.03915062,0.9559913,0.0001536927,0.000118447344,4.472687e-05,0.00437891763,1.24950975e-05,0.000149788611,aluno25
14:47:04-aluno25-2017-06-19-14:09:10.png,0.0359875038,0.905410647,0.000257020176,2.91540873e-05,6.91959649e-05,0.0513205938,0.00686168345,6.417549e-05,aluno25
14:47:06-aluno25-2017-06-19-13:52:22.png,0.00373238162,0.995494545,7.251589e-05,1.40499037e-06,3.76179287e-06,0.000523332739,0.000133686073,3.83794359e-05,aluno25
14:47:08-aluno25-2017-06-19-13:52:25.png,0.00194877293,0.9938463,0.000332199852,8.693797e-05,1.43171919e-05,0.00356422388,3.530512e-05,0.000171972613,aluno25
14:47:10-aluno25-2017-06-19-14:08:33.png,0.006399252,0.9905063,0.000303644,0.000111000743,1.44657643e-05,0.002383203,9.228932e-05,0.000189860861,aluno25
14:49:28-aluno25-2017-06-19-14:02:49.png,0.00353067182,0.958947539,0.0008927396,0.000125179024,0.000372238,0.0285161827,0.001658401,0.00595704047,aluno25
14:49:42-aluno25-2017-06-19-14:03:11.png,0.00132475013,0.9355679,0.00086016563,0.000384119427,0.001626105,0.0541890562,0.000420026,0.00562785566,aluno25
14:49:58-aluno25-2017-06-19-14:04:15.png,0.0221385658,0.9598821,0.0013345636,0.000524539035,0.000262901449,0.0107705072,0.000615194149,0.004471672,aluno25
14:51:26-aluno25-2017-06-19-14:07:03.png,0.00969039,0.8752894,0.0986456349,0.000455965521,2.74995236e-05,0.00165028707,2.50446665e-05,0.0142157786,aluno25
14:53:24-aluno25-2017-06-19-14:00:41.png,0.181822643,0.738061368,0.001603421,0.000202852971,0.000113018017,0.0699197352,0.00324984756,0.005027144,aluno25
14:53:44-aluno25-2017-06-19-14:15:50.png,0.0019245859,0.8755764,0.000418424956,0.00018278377,4.24973441e-05,0.12140435,0.000252733065,0.000198260866,aluno25
14:57:26-aluno25-2017-06-19-14:09:23.png,0.0252575837,0.9677537,0.000526174845,2.17387169e-05,8.539842e-05,0.00613958342,0.000202825962,1.29832069e-05,aluno25
14:59:20-aluno25-2017-06-19-14:13:28.png,0.00291506387,0.9963772,0.000367702218,4.58453e-05,5.366526e-06,0.0002659495,1.862438e-06,2.09741011e-05,aluno25
15:00:30-aluno25-2017-06-19-14:15:16.png,0.07721568,0.918932557,0.000240777415,5.52457132e-05,0.000186243342,0.00267484551,0.000438782125,0.0002558676,aluno25
15:00:32-aluno25-2017-06-19-14:15:34.png,0.035796646,0.9528869,0.000474972156,0.0009160219,0.00315297372,0.004197921,0.0009340068,0.00164056546,aluno25
15:24:19-aluno25-2017-06-19-14:24:43.png,0.005601017,0.968182564,0.00101353775,6.675081e-05,5.39749526e-05,0.0224487465,0.000238089167,0.00239534583,aluno25
15:40:52-aluno25-2017-06-19-14:40:53.png,0.08107457,0.741631,0.0255903173,0.00567667745,0.004569315,0.121513084,0.0169299021,0.00301518268,aluno25
15:41:42-aluno25-2017-06-19-14:41:43.png,0.03928663,0.9474708,0.006091483,0.0013385386,0.000311709475,0.00476667238,0.0003484282,0.0003857624,aluno25
15:43:02-aluno25-2017-06-19-14:43:03.png,0.06650782,0.9313846,0.0007822834,0.000328789174,4.21878831e-05,0.0008870233,3.01400851e-05,3.7155336e-05,aluno25
15:43:47-aluno25-2017-06-19-14:43:48.png,0.0011950545,0.9406998,0.00217083073,6.58779245e-05,2.77543077e-05,0.000660355843,4.83471831e-06,0.0551754832,aluno25
15:44:37-aluno25-2017-06-19-14:44:38.png,0.140319228,0.82732904,0.00125186809,0.0006928746,0.000179308408,0.0234845653,0.00622176332,0.000521329,aluno25
15:49:42-aluno25-2017-06-19-14:49:45.png,0.0195244979,0.8539804,0.00112631323,0.000492307066,0.000422949524,0.102631539,0.0217804667,4.14936476e-05,aluno25
15:50:22-aluno25-2017-06-19-14:50:23.png,0.0297058783,0.8597284,0.00304596,0.0052623,0.001446971,0.09932224,0.000169463136,0.00131880457,aluno25
15:50:47-aluno25-2017-06-19-14:50:48.png,0.007497383,0.989938736,0.00133350946,6.937351e-05,1.40836046e-05,0.00106206175,4.801167e-05,3.683423e-05,aluno25
15:51:22-aluno25-2017-06-19-14:51:23.png,0.0223288983,0.9752309,0.000384241954,0.00020566165,0.000126639236,0.001520234,0.0001542172,4.92246327e-05,aluno25
15:51:27-aluno25-2017-06-19-14:51:28.png,0.00505378563,0.9899552,0.00287574017,0.000128083688,0.000437839219,0.00106707355,0.000293504272,0.00018876433,aluno25
15:51:32-aluno25-2017-06-19-14:51:33.png,0.004879154,0.9928654,0.0007042104,3.166136e-05,0.0002987194,0.000685560633,0.000182794465,0.000352545874,aluno25
15:51:37-aluno25-2017-06-19-14:51:38.png,0.00355904,0.993873537,0.00113870529,1.8795412e-05,0.0003446184,0.000134756192,2.15073269e-05,0.0009090368,aluno25
15:51:42-aluno25-2017-06-19-14:51:43.png,0.00766069256,0.9863174,0.00248600519,0.00010644595,0.00119039149,0.000434066955,0.000155801463,0.00164917752,aluno25
15:51:47-aluno25-2017-06-19-14:51:48.png,0.0229379889,0.969172835,0.00293352082,0.000170359068,0.000788277946,0.00115521683,0.000796472363,0.002045355,aluno25
15:51:52-aluno25-2017-06-19-14:51:53.png,0.02606235,0.954917669,0.00252449024,0.0005225084,0.00194548361,0.00715255458,0.004273699,0.00260126754,aluno25
15:51:57-aluno25-2017-06-19-14:51:58.png,0.07749908,0.915672541,0.002056854,9.092253e-05,0.000325506116,0.0007762334,0.000411559915,0.00316731143,aluno25
15:52:02-aluno25-2017-06-19-14:52:03.png,0.111598276,0.877328932,0.00273493631,0.00026623247,0.000753779139,0.00195209135,0.00113664963,0.00422909437,aluno25
15:52:07-aluno25-2017-06-19-14:52:08.png,0.07589037,0.914571047,0.002865895,0.000686882646,0.000599157647,0.00258926349,0.001534862,0.00126254791,aluno25
15:55:12-aluno25-2017-06-19-14:55:13.png,0.1497025,0.812066555,0.009367164,0.00292756851,0.000486933277,0.0180111565,0.00626349263,0.00117465074,aluno25
15:55:32-aluno25-2017-06-19-14:55:33.png,0.4342208,0.526646256,0.000607114052,0.0001830587,0.000232027072,0.025453655,0.0126216523,3.54160074e-05,aluno25
15:56:47-aluno25-2017-06-19-14:56:48.png,0.0445413552,0.936895847,0.00217477465,0.000680150057,0.00033968396,0.0137419188,0.000115086608,0.00151116494,aluno25
15:59:42-aluno25-2017-06-19-14:59:43.png,0.0230618212,0.971901059,0.001083732,0.0002895457,4.107109e-05,0.00339045166,0.000208492667,2.38195462e-05,aluno25
16:01:52-aluno25-2017-06-19-15:01:53.png,0.275565,0.51699394,0.00138836983,0.00041383598,0.000435616443,0.191403836,0.0132438438,0.0005555638,aluno25
16:05:52-aluno25-2017-06-19-15:05:53.png,0.04346449,0.906426966,0.0028504096,0.0001183757,5.57912244e-05,0.03912959,0.007945042,9.32244e-06,aluno25
16:07:17-aluno25-2017-06-19-15:07:18.png,0.03832507,0.939743757,0.00169640046,0.0005812006,0.000717878633,0.0120341061,0.00655537751,0.000346198532,aluno25
16:07:22-aluno25-2017-06-19-15:07:23.png,0.5291909,0.440688,0.026180476,0.00122163352,0.000194452325,0.0008722066,0.00125758233,0.000394752773,aluno25
16:07:27-aluno25-2017-06-19-15:07:28.png,0.06297872,0.8671074,0.0239271075,0.00315979565,0.003174063,0.0203158353,0.0188801251,0.0004569559,aluno25
16:07:32-aluno25-2017-06-19-15:07:33.png,0.1663113,0.820137441,0.0048651346,0.000227206241,0.00016676019,0.00383930118,0.00411585532,0.000337037054,aluno25
16:07:42-aluno25-2017-06-19-15:07:43.png,0.04146189,0.9435836,0.00483790645,0.000238471664,0.0008173425,0.004732683,0.004149996,0.000178097776,aluno25
16:07:47-aluno25-2017-06-19-15:07:48.png,0.008890489,0.979267,0.0012506186,6.90664747e-05,0.0003653815,0.008178002,0.0019412383,3.81799073e-05,aluno25
16:07:52-aluno25-2017-06-19-15:07:53.png,0.0184264332,0.975807,0.00275130617,0.000110734021,0.000113711685,0.00207459345,0.000630877563,8.530658e-05,aluno25
16:07:57-aluno25-2017-06-19-15:07:58.png,0.0398460031,0.9495057,0.00147467689,0.000255856517,0.000403499638,0.003723864,0.00419078348,0.0005996472,aluno25
16:08:42-aluno25-2017-06-19-15:08:43.png,0.04075376,0.7519172,0.000181352836,5.11421858e-05,0.00012929592,0.198173612,0.008710496,8.313365e-05,aluno25
